Tarih,Saat,Basinc,Rakim,Sicaklik
6/11/2023,23:13:59,-0.00,nan,42.50
6/11/2023,23:14:5,-0.00,nan,42.50
6/11/2023,23:14:11,-0.00,nan,42.50
6/11/2023,23:14:17,-0.00,nan,42.50
6/11/2023,23:14:23,-0.00,nan,42.50
6/11/2023,23:14:29,-0.00,nan,42.50
6/11/2023,23:14:35,-0.00,nan,42.50
6/11/2023,23:14:41,-0.00,nan,42.50
6/11/2023,23:14:47,-0.00,nan,42.50
6/11/2023,23:14:53,-0.00,nan,42.50
6/11/2023,23:14:59,-0.00,nan,42.50
6/11/2023,23:15:5,-0.00,nan,42.50
6/11/2023,23:15:11,-0.00,nan,42.50
6/11/2023,23:15:17,-0.00,nan,42.50
6/11/2023,23:15:23,-0.00,nan,42.50
6/11/2023,23:15:29,-0.00,nan,42.50
6/11/2023,23:15:35,-0.00,nan,42.50
6/11/2023,23:15:41,-0.00,nan,42.50
6/11/2023,23:15:47,-0.00,nan,42.50
6/11/2023,23:15:54,-0.00,nan,42.50
6/11/2023,23:16:0,-0.00,nan,42.50
6/11/2023,23:16:6,-0.00,nan,42.50
6/11/2023,23:16:12,-0.00,nan,42.50
6/11/2023,23:16:18,-0.00,nan,42.50
6/11/2023,23:16:24,-0.00,nan,42.50
6/11/2023,23:16:30,-0.00,nan,42.50
6/11/2023,23:16:36,-0.00,nan,42.50
6/11/2023,23:16:42,-0.00,nan,42.50
6/11/2023,23:16:48,-0.00,nan,42.50
6/11/2023,23:16:54,-0.00,nan,42.50
6/11/2023,23:17:0,-0.00,nan,42.50
6/11/2023,23:17:6,-0.00,nan,42.50
6/11/2023,23:17:12,-0.00,nan,42.50
6/11/2023,23:17:18,-0.00,nan,42.50
6/11/2023,23:17:24,-0.00,nan,42.50
6/11/2023,23:17:30,-0.00,nan,42.50
6/11/2023,23:17:36,-0.00,nan,42.50
6/11/2023,23:17:42,-0.00,nan,42.50
6/11/2023,23:17:48,-0.00,nan,42.50
6/11/2023,23:17:54,-0.00,nan,42.50
6/11/2023,23:18:0,-0.00,nan,42.50
6/11/2023,23:18:6,-0.00,nan,42.50
6/11/2023,23:18:12,-0.00,nan,42.50
6/11/2023,23:18:18,-0.00,nan,42.50
6/11/2023,23:18:24,-0.00,nan,42.50
6/11/2023,23:18:30,-0.00,nan,42.50
6/11/2023,23:18:36,-0.00,nan,42.50
6/11/2023,23:18:42,-0.00,nan,42.50
6/11/2023,23:18:48,-0.00,nan,42.50
6/11/2023,23:18:54,-0.00,nan,42.50
6/11/2023,23:19:0,-0.00,nan,42.50
6/11/2023,23:19:6,-0.00,nan,42.50
6/11/2023,23:19:12,-0.00,nan,42.50
6/11/2023,23:19:18,-0.00,nan,42.50
6/11/2023,23:19:24,-0.00,nan,42.50
6/11/2023,23:19:30,-0.00,nan,42.50
6/11/2023,23:19:36,-0.00,nan,42.50
6/11/2023,23:19:42,-0.00,nan,42.50
6/11/2023,23:19:48,-0.00,nan,42.50
6/11/2023,23:19:54,-0.00,nan,42.50
6/11/2023,23:20:0,-0.00,nan,42.50
6/11/2023,23:20:6,-0.00,nan,42.50
6/11/2023,23:20:12,-0.00,nan,42.50
6/11/2023,23:20:18,-0.00,nan,42.50
6/11/2023,23:20:24,-0.00,nan,42.50
6/11/2023,23:20:30,-0.00,nan,42.50
6/11/2023,23:20:36,-0.00,nan,42.50
6/11/2023,23:20:42,-0.00,nan,42.50
6/11/2023,23:20:48,-0.00,nan,42.50
6/11/2023,23:20:54,-0.00,nan,42.50
6/11/2023,23:21:0,-0.00,nan,42.50
6/11/2023,23:21:6,-0.00,nan,42.50
6/11/2023,23:21:12,-0.00,nan,42.50
6/11/2023,23:21:18,-0.00,nan,42.50
6/11/2023,23:21:24,-0.00,nan,42.50
6/11/2023,23:21:30,-0.00,nan,42.50
6/11/2023,23:21:36,-0.00,nan,42.50
6/11/2023,23:21:42,-0.00,nan,42.50
6/11/2023,23:21:48,-0.00,nan,42.50
6/11/2023,23:21:54,-0.00,nan,42.50
6/11/2023,23:22:0,-0.00,nan,42.50
6/11/2023,23:22:6,-0.00,nan,42.50
6/11/2023,23:22:12,-0.00,nan,42.50
6/11/2023,23:22:18,-0.00,nan,42.50
6/11/2023,23:22:24,-0.00,nan,42.50
6/11/2023,23:22:30,-0.00,nan,42.50
6/11/2023,23:22:36,-0.00,nan,42.50
6/11/2023,23:22:42,-0.00,nan,42.50
6/11/2023,23:22:48,-0.00,nan,42.50
6/11/2023,23:22:54,-0.00,nan,42.50
6/11/2023,23:23:0,-0.00,nan,42.50
6/11/2023,23:23:6,-0.00,nan,42.50
6/11/2023,23:23:12,-0.00,nan,42.50
6/11/2023,23:23:19,-0.00,nan,42.50
6/11/2023,23:23:25,-0.00,nan,42.50
6/11/2023,23:23:31,-0.00,nan,42.50
6/11/2023,23:23:37,-0.00,nan,42.50
6/11/2023,23:23:43,-0.00,nan,42.50
6/11/2023,23:23:49,-0.00,nan,42.50
6/11/2023,23:23:55,-0.00,nan,42.50
6/11/2023,23:24:1,-0.00,nan,42.50
6/11/2023,23:24:7,-0.00,nan,42.50
6/11/2023,23:24:13,-0.00,nan,42.50
6/11/2023,23:24:19,-0.00,nan,42.50
6/11/2023,23:24:25,-0.00,nan,42.50
6/11/2023,23:24:31,-0.00,nan,42.50
6/11/2023,23:24:37,-0.00,nan,42.50
6/11/2023,23:24:43,-0.00,nan,42.50
6/11/2023,23:24:49,-0.00,nan,42.50
6/11/2023,23:24:55,-0.00,nan,42.50
6/11/2023,23:25:1,-0.00,nan,42.50
6/11/2023,23:25:7,-0.00,nan,42.50
6/11/2023,23:25:13,-0.00,nan,42.50
6/11/2023,23:25:19,-0.00,nan,42.50
6/11/2023,23:25:25,-0.00,nan,42.50
6/11/2023,23:25:31,-0.00,nan,42.50
6/11/2023,23:25:37,-0.00,nan,42.50
6/11/2023,23:25:43,-0.00,nan,42.50
6/11/2023,23:25:49,-0.00,nan,42.50
6/11/2023,23:25:55,-0.00,nan,42.50
6/11/2023,23:26:1,-0.00,nan,42.50
6/11/2023,23:26:7,-0.00,nan,42.50
6/11/2023,23:26:13,-0.00,nan,42.50
6/11/2023,23:26:19,-0.00,nan,42.50
6/11/2023,23:26:25,-0.00,nan,42.50
6/11/2023,23:26:31,-0.00,nan,42.50
6/11/2023,23:26:37,-0.00,nan,42.50
6/11/2023,23:26:43,-0.00,nan,42.50
6/11/2023,23:26:49,-0.00,nan,42.50
6/11/2023,23:26:55,-0.00,nan,42.50
6/11/2023,23:27:1,-0.00,nan,42.50
6/11/2023,23:27:7,-0.00,nan,42.50
6/11/2023,23:27:13,-0.00,nan,42.50
6/11/2023,23:27:19,-0.00,nan,42.50
6/11/2023,23:27:25,-0.00,nan,42.50
6/11/2023,23:27:31,-0.00,nan,42.50
6/11/2023,23:27:37,-0.00,nan,42.50
6/11/2023,23:27:43,-0.00,nan,42.50
6/11/2023,23:27:49,-0.00,nan,42.50
6/11/2023,23:27:55,-0.00,nan,42.50
6/11/2023,23:28:1,-0.00,nan,42.50
6/11/2023,23:28:7,-0.00,nan,42.50
6/11/2023,23:28:13,-0.00,nan,42.50
6/11/2023,23:28:19,-0.00,nan,42.50
6/11/2023,23:28:25,-0.00,nan,42.50
6/11/2023,23:28:31,-0.00,nan,42.50
6/11/2023,23:28:37,-0.00,nan,42.50
6/11/2023,23:28:43,-0.00,nan,42.50
6/11/2023,23:28:49,-0.00,nan,42.50
6/11/2023,23:28:55,-0.00,nan,42.50
6/11/2023,23:29:1,-0.00,nan,42.50
6/11/2023,23:29:7,-0.00,nan,42.50
6/11/2023,23:29:13,-0.00,nan,42.50
6/11/2023,23:29:19,-0.00,nan,42.50
6/11/2023,23:29:25,-0.00,nan,42.50
6/11/2023,23:29:31,-0.00,nan,42.50
6/11/2023,23:29:37,-0.00,nan,42.50
6/11/2023,23:29:43,-0.00,nan,42.50
6/11/2023,23:29:49,-0.00,nan,42.50
6/11/2023,23:29:55,-0.00,nan,42.50
6/11/2023,23:30:1,-0.00,nan,42.50
6/11/2023,23:30:7,-0.00,nan,42.50
6/11/2023,23:30:13,-0.00,nan,42.50
6/11/2023,23:30:19,-0.00,nan,42.50
6/11/2023,23:30:25,-0.00,nan,42.50
6/11/2023,23:30:31,-0.00,nan,42.50
6/11/2023,23:30:37,-0.00,nan,42.50
6/11/2023,23:30:43,-0.00,nan,42.50
6/11/2023,23:30:49,-0.00,nan,42.50
6/11/2023,23:30:56,-0.00,nan,42.50
6/11/2023,23:31:2,-0.00,nan,42.50
6/11/2023,23:31:8,-0.00,nan,42.50
6/11/2023,23:31:14,-0.00,nan,42.50
6/11/2023,23:31:20,-0.00,nan,42.50
6/11/2023,23:31:26,-0.00,nan,42.50
6/11/2023,23:31:32,-0.00,nan,42.50
6/11/2023,23:31:38,-0.00,nan,42.50
6/11/2023,23:31:44,-0.00,nan,42.50
6/11/2023,23:31:50,-0.00,nan,42.50
6/11/2023,23:31:56,-0.00,nan,42.50
6/11/2023,23:32:2,-0.00,nan,42.50
6/11/2023,23:32:8,-0.00,nan,42.50
6/11/2023,23:32:14,-0.00,nan,42.50
6/11/2023,23:32:20,-0.00,nan,42.50
6/11/2023,23:32:26,-0.00,nan,42.50
6/11/2023,23:32:32,-0.00,nan,42.50
6/11/2023,23:32:38,-0.00,nan,42.50
6/11/2023,23:32:44,-0.00,nan,42.50
6/11/2023,23:32:50,-0.00,nan,42.50
6/11/2023,23:32:56,-0.00,nan,42.50
6/11/2023,23:33:2,-0.00,nan,42.50
6/11/2023,23:33:8,-0.00,nan,42.50
6/11/2023,23:33:14,-0.00,nan,42.50
6/11/2023,23:33:20,-0.00,nan,42.50
6/11/2023,23:33:26,-0.00,nan,42.50
6/11/2023,23:33:32,-0.00,nan,42.50
6/11/2023,23:33:38,-0.00,nan,42.50
6/11/2023,23:33:44,-0.00,nan,42.50
6/11/2023,23:33:50,-0.00,nan,42.50
6/11/2023,23:33:56,-0.00,nan,42.50
6/11/2023,23:34:2,-0.00,nan,42.50
6/11/2023,23:34:8,-0.00,nan,42.50
6/11/2023,23:34:14,-0.00,nan,42.50
6/11/2023,23:34:20,-0.00,nan,42.50
6/11/2023,23:34:26,-0.00,nan,42.50
6/11/2023,23:34:32,-0.00,nan,42.50
6/11/2023,23:34:38,-0.00,nan,42.50
6/11/2023,23:34:44,-0.00,nan,42.50
6/11/2023,23:34:50,-0.00,nan,42.50
6/11/2023,23:34:56,-0.00,nan,42.50
6/11/2023,23:35:2,-0.00,nan,42.50
6/11/2023,23:35:8,-0.00,nan,42.50
6/11/2023,23:35:14,-0.00,nan,42.50
6/11/2023,23:35:20,-0.00,nan,42.50
6/11/2023,23:35:26,-0.00,nan,42.50
6/11/2023,23:35:32,-0.00,nan,42.50
6/11/2023,23:35:38,-0.00,nan,42.50
6/11/2023,23:35:44,-0.00,nan,42.50
6/11/2023,23:35:50,-0.00,nan,42.50
6/11/2023,23:35:56,-0.00,nan,42.50
6/11/2023,23:36:2,-0.00,nan,42.50
6/11/2023,23:36:8,-0.00,nan,42.50
6/11/2023,23:36:14,-0.00,nan,42.50
6/11/2023,23:36:20,-0.00,nan,42.50
6/11/2023,23:36:26,-0.00,nan,42.50
6/11/2023,23:36:32,-0.00,nan,42.50
6/11/2023,23:36:38,-0.00,nan,42.50
6/11/2023,23:36:44,-0.00,nan,42.50
6/11/2023,23:36:50,-0.00,nan,42.50
6/11/2023,23:36:56,-0.00,nan,42.50
6/11/2023,23:37:2,-0.00,nan,42.50
6/11/2023,23:37:8,-0.00,nan,42.50
6/11/2023,23:37:14,-0.00,nan,42.50
6/11/2023,23:37:20,-0.00,nan,42.50
6/11/2023,23:37:26,-0.00,nan,42.50
6/11/2023,23:37:32,-0.00,nan,42.50
6/11/2023,23:37:38,-0.00,nan,42.50
6/11/2023,23:37:44,-0.00,nan,42.50
6/11/2023,23:37:50,-0.00,nan,42.50
6/11/2023,23:37:56,-0.00,nan,42.50
6/11/2023,23:38:2,-0.00,nan,42.50
6/11/2023,23:38:8,-0.00,nan,42.50
6/11/2023,23:38:14,-0.00,nan,42.50
6/11/2023,23:38:20,-0.00,nan,42.50
6/11/2023,23:38:27,-0.00,nan,42.50
6/11/2023,23:38:33,-0.00,nan,42.50
6/11/2023,23:38:39,-0.00,nan,42.50
6/11/2023,23:38:45,-0.00,nan,42.50
6/11/2023,23:38:51,-0.00,nan,42.50
6/11/2023,23:38:57,-0.00,nan,42.50
6/11/2023,23:39:3,-0.00,nan,42.50
6/11/2023,23:39:9,-0.00,nan,42.50
6/11/2023,23:39:15,-0.00,nan,42.50
6/11/2023,23:39:21,-0.00,nan,42.50
6/11/2023,23:39:27,-0.00,nan,42.50
6/11/2023,23:39:33,-0.00,nan,42.50
6/11/2023,23:39:39,-0.00,nan,42.50
6/11/2023,23:39:45,-0.00,nan,42.50
6/11/2023,23:39:51,-0.00,nan,42.50
6/11/2023,23:39:57,-0.00,nan,42.50
6/11/2023,23:40:3,-0.00,nan,42.50
6/11/2023,23:40:9,-0.00,nan,42.50
6/11/2023,23:40:15,-0.00,nan,42.50
6/11/2023,23:40:21,-0.00,nan,42.50
6/11/2023,23:40:27,-0.00,nan,42.50
6/11/2023,23:40:33,-0.00,nan,42.50
6/11/2023,23:40:39,-0.00,nan,42.50
6/11/2023,23:40:45,-0.00,nan,42.50
6/11/2023,23:40:51,-0.00,nan,42.50
6/11/2023,23:40:57,-0.00,nan,42.50
6/11/2023,23:41:3,-0.00,nan,42.50
6/11/2023,23:41:9,-0.00,nan,42.50
6/11/2023,23:41:15,-0.00,nan,42.50
6/11/2023,23:41:21,-0.00,nan,42.50
6/11/2023,23:41:27,-0.00,nan,42.50
6/11/2023,23:41:33,-0.00,nan,42.50
6/11/2023,23:41:39,-0.00,nan,42.50
6/11/2023,23:41:45,-0.00,nan,42.50
6/11/2023,23:41:51,-0.00,nan,42.50
6/11/2023,23:41:57,-0.00,nan,42.50
6/11/2023,23:42:3,-0.00,nan,42.50
6/11/2023,23:42:9,-0.00,nan,42.50
6/11/2023,23:42:15,-0.00,nan,42.50
6/11/2023,23:42:21,-0.00,nan,42.50
6/11/2023,23:42:27,-0.00,nan,42.50
6/11/2023,23:42:33,-0.00,nan,42.50
6/11/2023,23:42:39,-0.00,nan,42.50
6/11/2023,23:42:45,-0.00,nan,42.50
6/11/2023,23:42:51,-0.00,nan,42.50
6/11/2023,23:42:57,-0.00,nan,42.50
6/11/2023,23:43:3,-0.00,nan,42.50
6/11/2023,23:43:9,-0.00,nan,42.50
6/11/2023,23:43:15,-0.00,nan,42.50
6/11/2023,23:43:21,-0.00,nan,42.50
6/11/2023,23:43:27,-0.00,nan,42.50
6/11/2023,23:43:33,-0.00,nan,42.50
6/11/2023,23:43:39,-0.00,nan,42.50
6/11/2023,23:43:45,-0.00,nan,42.50
6/11/2023,23:43:51,-0.00,nan,42.50
6/11/2023,23:43:57,-0.00,nan,42.50
6/11/2023,23:44:3,-0.00,nan,42.50
6/11/2023,23:44:9,-0.00,nan,42.50
6/11/2023,23:44:15,-0.00,nan,42.50
6/11/2023,23:44:21,-0.00,nan,42.50
6/11/2023,23:44:27,-0.00,nan,42.50
6/11/2023,23:44:33,-0.00,nan,42.50
6/11/2023,23:44:39,-0.00,nan,42.50
6/11/2023,23:44:45,-0.00,nan,42.50
6/11/2023,23:44:51,-0.00,nan,42.50
6/11/2023,23:44:57,-0.00,nan,42.50
6/11/2023,23:45:3,-0.00,nan,42.50
6/11/2023,23:45:9,-0.00,nan,42.50
6/11/2023,23:45:15,-0.00,nan,42.50
6/11/2023,23:45:21,-0.00,nan,42.50
6/11/2023,23:45:27,-0.00,nan,42.50
6/11/2023,23:45:33,-0.00,nan,42.50
6/11/2023,23:45:39,-0.00,nan,42.50
6/11/2023,23:45:45,-0.00,nan,42.50
6/11/2023,23:45:51,-0.00,nan,42.50
6/11/2023,23:45:57,-0.00,nan,42.50
6/11/2023,23:46:4,-0.00,nan,42.50
6/11/2023,23:46:10,-0.00,nan,42.50
6/11/2023,23:46:16,-0.00,nan,42.50
6/11/2023,23:46:22,-0.00,nan,42.50
6/11/2023,23:46:28,-0.00,nan,42.50
6/11/2023,23:46:34,-0.00,nan,42.50
6/11/2023,23:46:40,-0.00,nan,42.50
6/11/2023,23:46:46,-0.00,nan,42.50
6/11/2023,23:46:52,-0.00,nan,42.50
6/11/2023,23:46:58,-0.00,nan,42.50
6/11/2023,23:47:4,-0.00,nan,42.50
6/11/2023,23:47:10,-0.00,nan,42.50
6/11/2023,23:47:16,-0.00,nan,42.50
6/11/2023,23:47:22,-0.00,nan,42.50
6/11/2023,23:47:28,-0.00,nan,42.50
6/11/2023,23:47:34,-0.00,nan,42.50
6/11/2023,23:47:40,-0.00,nan,42.50
6/11/2023,23:47:46,-0.00,nan,42.50
6/11/2023,23:47:52,-0.00,nan,42.50
6/11/2023,23:47:58,-0.00,nan,42.50
6/11/2023,23:48:4,-0.00,nan,42.50
6/11/2023,23:48:10,-0.00,nan,42.50
6/11/2023,23:48:16,-0.00,nan,42.50
6/11/2023,23:48:22,-0.00,nan,42.50
6/11/2023,23:48:28,-0.00,nan,42.50
6/11/2023,23:48:34,-0.00,nan,42.50
6/11/2023,23:48:40,-0.00,nan,42.50
6/11/2023,23:48:46,-0.00,nan,42.50
6/11/2023,23:48:52,-0.00,nan,42.50
6/11/2023,23:48:58,-0.00,nan,42.50
6/11/2023,23:49:4,-0.00,nan,42.50
6/11/2023,23:49:10,-0.00,nan,42.50
6/11/2023,23:49:16,-0.00,nan,42.50
6/11/2023,23:49:22,-0.00,nan,42.50
6/11/2023,23:49:28,-0.00,nan,42.50
6/11/2023,23:49:34,-0.00,nan,42.50
6/11/2023,23:49:40,-0.00,nan,42.50
6/11/2023,23:49:46,-0.00,nan,42.50
6/11/2023,23:49:52,-0.00,nan,42.50
6/11/2023,23:49:58,-0.00,nan,42.50
6/11/2023,23:50:4,-0.00,nan,42.50
6/11/2023,23:50:10,-0.00,nan,42.50
6/11/2023,23:50:16,-0.00,nan,42.50
6/11/2023,23:50:22,-0.00,nan,42.50
6/11/2023,23:50:28,-0.00,nan,42.50
6/11/2023,23:50:34,-0.00,nan,42.50
6/11/2023,23:50:40,-0.00,nan,42.50
6/11/2023,23:50:46,-0.00,nan,42.50
6/11/2023,23:50:52,-0.00,nan,42.50
6/11/2023,23:50:58,-0.00,nan,42.50
6/11/2023,23:51:4,-0.00,nan,42.50
6/11/2023,23:51:10,-0.00,nan,42.50
6/11/2023,23:51:16,-0.00,nan,42.50
6/11/2023,23:51:22,-0.00,nan,42.50
6/11/2023,23:51:28,-0.00,nan,42.50
6/11/2023,23:51:34,-0.00,nan,42.50
6/11/2023,23:51:40,-0.00,nan,42.50
6/11/2023,23:51:46,-0.00,nan,42.50
6/11/2023,23:51:52,-0.00,nan,42.50
6/11/2023,23:51:58,-0.00,nan,42.50
6/11/2023,23:52:4,-0.00,nan,42.50
6/11/2023,23:52:10,-0.00,nan,42.50
6/11/2023,23:52:16,-0.00,nan,42.50
6/11/2023,23:52:22,-0.00,nan,42.50
6/11/2023,23:52:28,-0.00,nan,42.50
6/11/2023,23:52:34,-0.00,nan,42.50
6/11/2023,23:52:40,-0.00,nan,42.50
6/11/2023,23:52:47,-0.00,nan,42.50
6/11/2023,23:52:53,-0.00,nan,42.50
6/11/2023,23:52:59,-0.00,nan,42.50
6/11/2023,23:53:5,-0.00,nan,42.50
6/11/2023,23:53:11,-0.00,nan,42.50
6/11/2023,23:53:17,-0.00,nan,42.50
6/11/2023,23:53:23,-0.00,nan,42.50
6/11/2023,23:53:29,-0.00,nan,42.50
6/11/2023,23:53:35,-0.00,nan,42.50
6/11/2023,23:53:41,-0.00,nan,42.50
6/11/2023,23:53:47,-0.00,nan,42.50
6/11/2023,23:53:53,-0.00,nan,42.50
6/11/2023,23:53:59,-0.00,nan,42.50
6/11/2023,23:54:5,-0.00,nan,42.50
6/11/2023,23:54:11,-0.00,nan,42.50
6/11/2023,23:54:17,-0.00,nan,42.50
6/11/2023,23:54:23,-0.00,nan,42.50
6/11/2023,23:54:29,-0.00,nan,42.50
6/11/2023,23:54:35,-0.00,nan,42.50
6/11/2023,23:54:41,-0.00,nan,42.50
6/11/2023,23:54:47,-0.00,nan,42.50
6/11/2023,23:54:53,-0.00,nan,42.50
6/11/2023,23:54:59,-0.00,nan,42.50
6/11/2023,23:55:5,-0.00,nan,42.50
6/11/2023,23:55:11,-0.00,nan,42.50
6/11/2023,23:55:17,-0.00,nan,42.50
6/11/2023,23:55:23,-0.00,nan,42.50
6/11/2023,23:55:29,-0.00,nan,42.50
6/11/2023,23:55:35,-0.00,nan,42.50
6/11/2023,23:55:41,-0.00,nan,42.50
6/11/2023,23:55:47,-0.00,nan,42.50
6/11/2023,23:55:53,-0.00,nan,42.50
6/11/2023,23:55:59,-0.00,nan,42.50
6/11/2023,23:56:5,-0.00,nan,42.50
6/11/2023,23:56:11,-0.00,nan,42.50
6/11/2023,23:56:17,-0.00,nan,42.50
6/11/2023,23:56:23,-0.00,nan,42.50
6/11/2023,23:56:29,-0.00,nan,42.50
6/11/2023,23:56:35,-0.00,nan,42.50
6/11/2023,23:56:41,-0.00,nan,42.50
6/11/2023,23:56:47,-0.00,nan,42.50
6/11/2023,23:56:53,-0.00,nan,42.50
6/11/2023,23:56:59,-0.00,nan,42.50
6/11/2023,23:57:5,-0.00,nan,42.50
6/11/2023,23:57:11,-0.00,nan,42.50
6/11/2023,23:57:17,-0.00,nan,42.50
6/11/2023,23:57:23,-0.00,nan,42.50
6/11/2023,23:57:29,-0.00,nan,42.50
6/11/2023,23:57:35,-0.00,nan,42.50
6/11/2023,23:57:41,-0.00,nan,42.50
6/11/2023,23:57:47,-0.00,nan,42.50
6/11/2023,23:57:53,-0.00,nan,42.50
6/11/2023,23:57:59,-0.00,nan,42.50
6/11/2023,23:58:5,-0.00,nan,42.50
6/11/2023,23:58:11,-0.00,nan,42.50
6/11/2023,23:58:17,-0.00,nan,42.50
6/11/2023,23:58:23,-0.00,nan,42.50
6/11/2023,23:58:29,-0.00,nan,42.50
6/11/2023,23:58:35,-0.00,nan,42.50
6/11/2023,23:58:41,-0.00,nan,42.50
6/11/2023,23:58:47,-0.00,nan,42.50
6/11/2023,23:58:53,-0.00,nan,42.50
6/11/2023,23:58:59,-0.00,nan,42.50
6/11/2023,23:59:5,-0.00,nan,42.50
6/11/2023,23:59:11,-0.00,nan,42.50
6/11/2023,23:59:17,-0.00,nan,42.50
6/11/2023,23:59:23,-0.00,nan,42.50
6/11/2023,23:59:29,-0.00,nan,42.50
6/11/2023,23:59:36,-0.00,nan,42.50
6/11/2023,23:59:42,-0.00,nan,42.50
6/11/2023,23:59:48,-0.00,nan,42.50
6/11/2023,23:59:54,-0.00,nan,42.50
7/11/2023,0:0:0,-0.00,nan,42.50
7/11/2023,0:0:6,-0.00,nan,42.50
7/11/2023,0:0:12,-0.00,nan,42.50
7/11/2023,0:0:18,-0.00,nan,42.50
7/11/2023,0:0:24,-0.00,nan,42.50
7/11/2023,0:0:30,-0.00,nan,42.50
7/11/2023,0:0:36,-0.00,nan,42.50
7/11/2023,0:0:42,-0.00,nan,42.50
7/11/2023,0:0:48,-0.00,nan,42.50
7/11/2023,0:0:54,-0.00,nan,42.50
7/11/2023,0:1:0,-0.00,nan,42.50
7/11/2023,0:1:6,-0.00,nan,42.50
7/11/2023,0:1:12,-0.00,nan,42.50
7/11/2023,0:1:18,-0.00,nan,42.50
7/11/2023,0:1:24,-0.00,nan,42.50
7/11/2023,0:1:30,-0.00,nan,42.50
7/11/2023,0:1:36,-0.00,nan,42.50
7/11/2023,0:1:42,-0.00,nan,42.50
7/11/2023,0:1:48,-0.00,nan,42.50
7/11/2023,0:1:54,-0.00,nan,42.50
7/11/2023,0:2:0,-0.00,nan,42.50
7/11/2023,0:2:6,-0.00,nan,42.50
7/11/2023,0:2:12,-0.00,nan,42.50
7/11/2023,0:2:18,-0.00,nan,42.50
7/11/2023,0:2:24,-0.00,nan,42.50
7/11/2023,0:2:30,-0.00,nan,42.50
7/11/2023,0:2:36,-0.00,nan,42.50
7/11/2023,0:2:42,-0.00,nan,42.50
7/11/2023,0:2:48,-0.00,nan,42.50
7/11/2023,0:2:54,-0.00,nan,42.50
7/11/2023,0:3:0,-0.00,nan,42.50
7/11/2023,0:3:6,-0.00,nan,42.50
7/11/2023,0:3:12,-0.00,nan,42.50
7/11/2023,0:3:18,-0.00,nan,42.50
7/11/2023,0:3:24,-0.00,nan,42.50
7/11/2023,0:3:30,-0.00,nan,42.50
7/11/2023,0:3:36,-0.00,nan,42.50
7/11/2023,0:3:42,-0.00,nan,42.50
7/11/2023,0:3:48,-0.00,nan,42.50
7/11/2023,0:3:54,-0.00,nan,42.50
7/11/2023,0:4:0,-0.00,nan,42.50
7/11/2023,0:4:6,-0.00,nan,42.50
7/11/2023,0:4:12,-0.00,nan,42.50
7/11/2023,0:4:18,-0.00,nan,42.50
7/11/2023,0:4:24,-0.00,nan,42.50
7/11/2023,0:4:30,-0.00,nan,42.50
7/11/2023,0:4:36,-0.00,nan,42.50
7/11/2023,0:4:42,-0.00,nan,42.50
7/11/2023,0:4:48,-0.00,nan,42.50
7/11/2023,0:4:54,-0.00,nan,42.50
7/11/2023,0:5:0,-0.00,nan,42.50
7/11/2023,0:5:6,-0.00,nan,42.50
7/11/2023,0:5:12,-0.00,nan,42.50
7/11/2023,0:5:18,-0.00,nan,42.50
7/11/2023,0:5:24,-0.00,nan,42.50
7/11/2023,0:5:30,-0.00,nan,42.50
7/11/2023,0:5:36,-0.00,nan,42.50
7/11/2023,0:5:42,-0.00,nan,42.50
7/11/2023,0:5:48,-0.00,nan,42.50
7/11/2023,0:5:54,-0.00,nan,42.50
7/11/2023,0:6:0,-0.00,nan,42.50
7/11/2023,0:6:6,-0.00,nan,42.50
7/11/2023,0:6:12,-0.00,nan,42.50
7/11/2023,0:6:18,-0.00,nan,42.50
7/11/2023,0:6:25,-0.00,nan,42.50
7/11/2023,0:6:31,-0.00,nan,42.50
7/11/2023,0:6:37,-0.00,nan,42.50
7/11/2023,0:6:43,-0.00,nan,42.50
7/11/2023,0:6:49,-0.00,nan,42.50
7/11/2023,0:6:55,-0.00,nan,42.50
7/11/2023,0:7:1,-0.00,nan,42.50
7/11/2023,0:7:7,-0.00,nan,42.50
7/11/2023,0:7:13,-0.00,nan,42.50
7/11/2023,0:7:19,-0.00,nan,42.50
7/11/2023,0:7:25,-0.00,nan,42.50
7/11/2023,0:7:31,-0.00,nan,42.50
7/11/2023,0:7:37,-0.00,nan,42.50
7/11/2023,0:7:43,-0.00,nan,42.50
7/11/2023,0:7:49,-0.00,nan,42.50
7/11/2023,0:7:55,-0.00,nan,42.50
7/11/2023,0:8:1,-0.00,nan,42.50
7/11/2023,0:8:7,-0.00,nan,42.50
7/11/2023,0:8:13,-0.00,nan,42.50
7/11/2023,0:8:19,-0.00,nan,42.50
7/11/2023,0:8:25,-0.00,nan,42.50
7/11/2023,0:8:31,-0.00,nan,42.50
7/11/2023,0:8:37,-0.00,nan,42.50
7/11/2023,0:8:43,-0.00,nan,42.50
7/11/2023,0:8:49,-0.00,nan,42.50
7/11/2023,0:8:55,-0.00,nan,42.50
7/11/2023,0:9:1,-0.00,nan,42.50
7/11/2023,0:9:7,-0.00,nan,42.50
7/11/2023,0:9:13,-0.00,nan,42.50
7/11/2023,0:9:19,-0.00,nan,42.50
7/11/2023,0:9:25,-0.00,nan,42.50
7/11/2023,0:9:31,-0.00,nan,42.50
7/11/2023,0:9:37,-0.00,nan,42.50
7/11/2023,0:9:43,-0.00,nan,42.50
7/11/2023,0:9:49,-0.00,nan,42.50
